,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
1987,Solapur,Black,40,30,30,6.0,300,20,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1988,Solapur,Black,45,30,30,6.0,300,20,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1989,Solapur,Black,50,30,30,6.0,300,20,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1990,Solapur,Black,55,30,30,6.0,300,20,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1991,Solapur,Black,60,30,30,6.0,300,20,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1992,Solapur,Black,40,35,20,6.5,400,25,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1993,Solapur,Black,45,35,20,6.5,400,25,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1994,Solapur,Black,50,35,20,6.5,400,25,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1995,Solapur,Black,55,35,20,6.5,400,25,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1996,Solapur,Black,60,35,20,6.5,400,25,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1997,Solapur,Black,40,40,25,7.0,300,30,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1998,Solapur,Black,45,40,25,7.0,300,30,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
1999,Solapur,Black,50,40,25,7.0,300,30,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
2000,Solapur,Black,55,40,25,7.0,300,30,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
2001,Solapur,Black,60,40,25,7.0,300,30,Soybean,SSP,https://www.youtube.com/watch?v=u9JfsYqHub8&t=110s
2002,Solapur,Black,20,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2003,Solapur,Black,25,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2004,Solapur,Black,30,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2005,Solapur,Black,20,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2006,Solapur,Black,25,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2007,Solapur,Black,30,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2008,Solapur,Black,20,50,30,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
2009,Solapur,Black,25,50,30,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
2010,Solapur,Black,30,50,30,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
2011,Solapur,Black,20,40,25,6.0,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
2012,Solapur,Black,25,40,25,6.0,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
2013,Solapur,Black,30,40,25,6.0,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
2014,Solapur,Black,20,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
2015,Solapur,Black,25,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
2016,Solapur,Black,30,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
2017,Solapur,Black,20,50,20,7.0,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
2018,Solapur,Black,25,50,20,7.0,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
2019,Solapur,Black,30,50,20,7.0,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
2020,Solapur,Black,20,40,30,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2021,Solapur,Black,25,40,30,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2022,Solapur,Black,30,40,30,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2023,Solapur,Black,20,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2024,Solapur,Black,25,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2025,Solapur,Black,30,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2026,Solapur,Black,20,50,25,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
2027,Solapur,Black,25,50,25,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
2028,Solapur,Black,30,50,25,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
2029,Solapur,Red,30,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2030,Solapur,Red,35,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2031,Solapur,Red,40,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2032,Solapur,Red,30,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2033,Solapur,Red,35,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2034,Solapur,Red,40,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2035,Solapur,Red,30,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2036,Solapur,Red,35,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2037,Solapur,Red,40,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2038,Solapur,Red,30,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2039,Solapur,Red,35,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2040,Solapur,Red,40,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2041,Solapur,Red,30,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2042,Solapur,Red,35,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2043,Solapur,Red,40,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2044,Solapur,Red,30,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2045,Solapur,Red,35,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2046,Solapur,Red,40,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
2047,Solapur,Black,60,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip8
2048,Solapur,Black,65,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip9
2049,Solapur,Black,70,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip10
2050,Solapur,Black,75,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip11
2051,Solapur,Black,80,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip12
2052,Solapur,Black,60,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip13
2053,Solapur,Black,65,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip14
2054,Solapur,Black,70,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip15
2055,Solapur,Black,75,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip16
2056,Solapur,Black,80,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip17
2057,Solapur,Black,60,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip18
2058,Solapur,Black,65,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip19
2059,Solapur,Black,70,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip20
2060,Solapur,Black,75,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip21
2061,Solapur,Black,80,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip22
2062,Solapur,Black,60,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip23
2063,Solapur,Black,65,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip24
2064,Solapur,Black,70,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip25
2065,Solapur,Black,75,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip26
2066,Solapur,Black,80,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip27
2067,Solapur,Black,60,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip28
2068,Solapur,Black,65,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip29
2069,Solapur,Black,70,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip30
2070,Solapur,Black,75,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip31
2071,Solapur,Black,80,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip32
2072,Solapur,Black,60,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip33
2073,Solapur,Black,65,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip34
2074,Solapur,Black,70,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip35
2075,Solapur,Black,75,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip36
2076,Solapur,Black,80,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip37
2077,Solapur,Black,60,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip38
2078,Solapur,Black,65,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip39
2079,Solapur,Black,70,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip40
2080,Solapur,Black,75,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip41
2081,Solapur,Black,80,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip42
2082,Solapur,Black,60,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip43
2083,Solapur,Black,65,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip44
2084,Solapur,Black,70,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip45
2085,Solapur,Black,75,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip46
2086,Solapur,Black,80,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip47
2087,Solapur,Black,60,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip48
2088,Solapur,Black,65,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip49
2089,Solapur,Black,70,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip50
2090,Solapur,Black,75,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip51
2091,Solapur,Black,80,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip52
2092,Solapur,Black,60,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8
2093,Solapur,Black,65,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9
2094,Solapur,Black,70,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10
2095,Solapur,Black,75,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM11
2096,Solapur,Black,80,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM12
2097,Solapur,Black,60,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13
2098,Solapur,Black,65,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM14
2099,Solapur,Black,70,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM15
2100,Solapur,Black,75,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM16
2101,Solapur,Black,80,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM17
2102,Solapur,Black,60,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM18
2103,Solapur,Black,65,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM19
2104,Solapur,Black,70,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM20
2105,Solapur,Black,75,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM21
2106,Solapur,Black,80,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM22
2107,Solapur,Black,60,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM23
2108,Solapur,Black,65,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM24
2109,Solapur,Black,70,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM25
2110,Solapur,Black,75,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM26
2111,Solapur,Black,80,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM27
2112,Solapur,Black,60,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM28
2113,Solapur,Black,65,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM29
2114,Solapur,Black,70,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM30
2115,Solapur,Black,75,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM31
2116,Solapur,Black,80,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM32
2117,Solapur,Black,60,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM33
2118,Solapur,Black,65,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM34
2119,Solapur,Black,70,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM35
2120,Solapur,Black,75,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM36
2121,Solapur,Black,80,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM37
2122,Solapur,Black,60,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM38
2123,Solapur,Black,65,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM39
2124,Solapur,Black,70,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM40
2125,Solapur,Black,75,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM41
2126,Solapur,Black,80,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM42
2127,Solapur,Black,60,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM43
2128,Solapur,Black,65,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM44
2129,Solapur,Black,70,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM45
2130,Solapur,Black,75,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM46
2131,Solapur,Black,80,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM47
2132,Solapur,Black,60,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM48
2133,Solapur,Black,65,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM49
2134,Solapur,Black,70,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM50
2135,Solapur,Black,75,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM51
2136,Solapur,Black,80,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM52
2137,Satara,Red,50,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2138,Satara,Red,55,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2139,Satara,Red,60,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2140,Satara,Red,50,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2141,Satara,Red,55,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2142,Satara,Red,60,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2143,Satara,Red,50,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2144,Satara,Red,55,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2145,Satara,Red,60,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
2146,Satara,Red,50,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2147,Satara,Red,55,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2148,Satara,Red,60,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2149,Satara,Red,50,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2150,Satara,Red,55,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2151,Satara,Red,60,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2152,Satara,Red,50,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2153,Satara,Red,55,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2154,Satara,Red,60,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
2155,Satara,Black,40,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
2156,Satara,Black,45,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
2157,Satara,Black,50,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
2158,Satara,Black,40,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2159,Satara,Black,45,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2160,Satara,Black,50,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2161,Satara,Black,40,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
2162,Satara,Black,45,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
2163,Satara,Black,50,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
2164,Satara,Black,40,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
2165,Satara,Black,45,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
2166,Satara,Black,50,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
2167,Satara,Red,80,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2168,Satara,Red,85,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2169,Satara,Red,90,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2170,Satara,Red,95,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2171,Satara,Red,100,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2172,Satara,Red,105,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2173,Satara,Red,110,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2174,Satara,Red,115,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2175,Satara,Red,120,40,40,6.0,1000,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2176,Satara,Red,80,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2177,Satara,Red,85,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2178,Satara,Red,90,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2179,Satara,Red,95,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2180,Satara,Red,100,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2181,Satara,Red,105,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2182,Satara,Red,110,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2183,Satara,Red,115,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2184,Satara,Red,120,45,45,6.5,1100,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2185,Satara,Red,80,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2186,Satara,Red,85,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2187,Satara,Red,90,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2188,Satara,Red,95,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2189,Satara,Red,100,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2190,Satara,Red,105,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2191,Satara,Red,110,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2192,Satara,Red,115,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2193,Satara,Red,120,50,50,7.0,1200,35,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2194,Satara,Red,80,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2195,Satara,Red,85,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2196,Satara,Red,90,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2197,Satara,Red,95,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2198,Satara,Red,100,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2199,Satara,Red,105,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2200,Satara,Red,110,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2201,Satara,Red,115,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2202,Satara,Red,120,55,55,7.5,1300,25,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2203,Satara,Red,80,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2204,Satara,Red,85,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2205,Satara,Red,90,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2206,Satara,Red,95,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2207,Satara,Red,100,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2208,Satara,Red,105,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2209,Satara,Red,110,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2210,Satara,Red,115,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2211,Satara,Red,120,60,60,6.0,1400,30,Rice,Urea,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2212,Satara,Red,80,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2213,Satara,Red,85,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2214,Satara,Red,90,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2215,Satara,Red,95,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2216,Satara,Red,100,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2217,Satara,Red,105,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2218,Satara,Red,110,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2219,Satara,Red,115,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2220,Satara,Red,120,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2221,Satara,Red,80,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2222,Satara,Red,85,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2223,Satara,Red,90,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2224,Satara,Red,95,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2225,Satara,Red,100,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2226,Satara,Red,105,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2227,Satara,Red,110,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2228,Satara,Red,115,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2229,Satara,Red,120,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2230,Satara,Red,80,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2231,Satara,Red,85,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2232,Satara,Red,90,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2233,Satara,Red,95,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2234,Satara,Red,100,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
2235,Satara,Red,105,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://www.youtube.com/watch?v=FW_bw9jdrlQ
